2
KEY,WORDS,MULTIPLICITY
marked,marked --COMMA--,4
marked,marked squares,8
marked,marked side,14
marked,marked differently,3
marked,marked sides,22
marked,marked with,30
marked,marked space,7
marked,marked round,1
marked,marked as,5
marked,marked on,6
marked,marked ‘S’,1
marked,marked ‘P’,1
marked,marked Prison,1
marked,marked Albert,1
marked,marked House,1
marked,marked pink,1
marked,marked spaces,3
marked,marked 1,2
marked,marked outer,1
marked,marked distinctively,1
marked,marked red,1
marked,marked are,1
marked,marked \"x\",3
marked,marked the,1
marked,marked without,1
marked,marked up,2
marked,marked and,1
marked,marked holes,4
marked,marked hole,2
marked,marked them,1
marked,marked line,2
marked,marked neighbour,2
marked,marked his,1
marked,marked stone,3
marked,marked points,1
marked,marked 2-4,2
otherwise,otherwise they,1
otherwise,otherwise .,4
otherwise,otherwise play,1
otherwise,otherwise --COMMA--,2
otherwise,otherwise in,1
otherwise,otherwise empty,1
otherwise,otherwise unplayable,1
"Keryo-Pente","Keryo-Pente" (,1
here:,here: <,2
"Square2","Square2" (,22
"Square2","Square2" >,2
"Square2","Square2" ),2
Variants/Bell,Variants/Bell 8x7",1
Variants/Bell,Variants/Bell 8x8",1
borne,borne off,16
"Q9","Q9" "A10",1
"Q9","Q9" "Q10",2
"Q9","Q9" "T9",1
Marshall,Marshall Islands,1
Marshall,Marshall or,1
GType:selGame,GType:selGame >,2
"Fred,"Fred Horn",1
"ThrowSixUpValue/36","ThrowSixUpValue/36" },1
"Oware_ai","Oware_ai" ),1
"PiecesCaptured","PiecesCaptured" (,3
"PiecesCaptured","PiecesCaptured" P1,1
"PiecesCaptured","PiecesCaptured" P2,1
"PiecesCaptured","PiecesCaptured" ),1
market,market (,1
market,market .,3
market,market --COMMA--,1
"Ruleset/Lucas,"Ruleset/Lucas (,3
marker,marker in,1
marker,marker on,1
marker,marker //,1
marker,marker (,2
"EnchantedBadger","EnchantedBadger" Each,2
"EnchantedBadger","EnchantedBadger" P1,1
"EnchantedBadger","EnchantedBadger" P2,1
keep,keep (,3
keep,keep the,2
keep,keep their,1
keep,keep throwing,1
keep,keep playing,1
keep,keep any,1
"GreatElephant","GreatElephant" Each,2
"GreatElephant","GreatElephant" P1,1
"GreatElephant","GreatElephant" P2,1
conventions,conventions for,1
"Middle,"Middle Line",1
N8",N8" P1,5
maxState:85,maxState:85 ),1
Ltd,Ltd .,4
"Kyoti","Kyoti" },1
"Decimal,"Decimal Chess",1
"FreePup1","FreePup1" {,1
Cross,Cross is,1
"Ox","Ox" P1,1
determines,determines which,2
determines,determines at,1
determines,determines where,1
determines,determines the,1
"Seven,"Seven Leopards",1
"Seven,"Seven pieces,2
"Seven,"Seven concentric,2
"Seven,"Seven players,2
"Seven,"Seven holes,1
"HorseSoldier1","HorseSoldier1" {,1
"Agsinnonka","Agsinnonka" },1
Rules/4",Rules/4" "Board/4x8",1
Rules/4",Rules/4" "Board/Circular",1
alone,alone may,2
"Bolotudu","Bolotudu" (,1
"Ouk,"Ouk Chatrang",1
"Ouk,"Ouk Chatrang,1
along,along the,241
along,along one,19
along,along each,2
along,along that,1
along,along with,8
along,along a,16
along,along opposite,1
along,along those,1
along,along their,2
along,along ),1
along,along files,1
along,along any,1
along,along its,1
along,along is,1
along,along .,3
along,along --COMMA--,1
along,along an,2
along,along successive,1
along,along straight,1
along,along sight-lines,1
along,along lines,1
along,along at,1
allaboutfunandgames,allaboutfunandgames <,1
"Issiren","Issiren" (,1
"Square1","Square1" (,22
"Square1","Square1" >,2
"Square1","Square1" ),2
"NumPiecesBetweenDiagonalStep","NumPiecesBetweenDiagonalStep" (,1
"NumPiecesBetweenDiagonalStep","NumPiecesBetweenDiagonalStep" ),3
Luc,Luc Chanteloup,1
Ludus,Ludus Anglicorum,1
Ludus,Ludus Lombardorum,1
Ludus,Ludus Latrunculorum,20
"Mawkar,"Mawkar Katiya",1
"Mawkar,"Mawkar Katiya,1
stipulation,stipulation that,1
Rules/40,Rules/40 pieces",1
"DiagonalBoundary","DiagonalBoundary" //,1
"DiagonalBoundary","DiagonalBoundary" #1,1
Hermit,Hermit can,1
Hermit,Hermit <,1
Manchakeri,Manchakeri .,1
Luk,Luk Kon,1
Luk,Luk Sz',6
nxn,nxn board,2
"FreePup2","FreePup2" {,1
terminal,terminal state,1
"Sétichch","Sétichch" "Tze-chis",1
Chokwe,Chokwe people,2
"CanEnterAPiece","CanEnterAPiece" (,1
"CanEnterAPiece","CanEnterAPiece" ),1
Rules/3",Rules/3" },2
Rules/34,Rules/34 pieces",1
Rules/33,Rules/33 pieces",1
"AB9","AB9" },1
contained,contained three,1
contained,contained in,1
Rules/36,Rules/36 pieces",1
Rules/35,Rules/35 pieces",1
"NoFreeEdge","NoFreeEdge" (,1
"NoFreeEdge","NoFreeEdge" "CaptureTheCell",1
Rules/38,Rules/38 pieces",1
"Petol","Petol" (,1
Horse-shaped,Horse-shaped pieces,1
"HopOpponent","HopOpponent" (,1
"HopOpponent","HopOpponent" ),3
Rules/37,Rules/37 pieces",1
Lewis,Lewis (,1
Lewis,Lewis Waterman,1
Rules/39,Rules/39 pieces",1
com/thread/2557883\",com/thread/2557883\" target=\"_blank\",1
"Square0","Square0" ),4
"Square0","Square0" (,3
"Square0","Square0" 1622,1
"Square0","Square0" 1628,1
"Square0","Square0" strokeColour:,1
"Pawn_Step2Cells","Pawn_Step2Cells" ),1
"Pawn_Step2Cells","Pawn_Step2Cells" P1,1
"Pawn_Step2Cells","Pawn_Step2Cells" P2,1
Rules/30,Rules/30 pieces",1
"Brandub","Brandub" (,1
Rules/32,Rules/32 pieces",1
'Non-Hex','Non-Hex' means,1
Rules/31,Rules/31 pieces",1
GroundDynamic,GroundDynamic ),1
disproportionate,disproportionate role,1
tournaments,tournaments are,1
"Tsoro","Tsoro" },1
"Tsoro","Tsoro" (,1
perpendicularly,perpendicularly .,1
perpendicularly,perpendicularly bisecting,1
perpendicularly,perpendicularly --COMMA--,1
perpendicularly,perpendicularly crossing,1
"Yahoudieh","Yahoudieh" (,1
"DoubleMove","DoubleMove" (,1
"DoubleMove","DoubleMove" >,1
"Geister,"Geister is,1
Size/6x6",Size/6x6" (,1
"Lujees,"Lujees edition",1
Schadler,Schadler in,2
Variants/Museum,Variants/Museum Quintana",1
LastEdgeR-B,LastEdgeR-B version,1
LastEdgeR-B,LastEdgeR-B --COMMA--,1
LastEdgeR-B,LastEdgeR-B ),1
"CrossBowSoldier","CrossBowSoldier" Each,1
doesn't,doesn't work,1
1934:,1934: 14-19,1
1934:,1934: 17-18",1
"Kioz","Kioz" (,1
Dnyaneshwari,Dnyaneshwari Kamath,2
"HandOpponent","HandOpponent" (,1
"HandOpponent","HandOpponent" ),4
138-139,138-139 ;,1
Bonus,Bonus scoring",4
Bonus,Bonus points,1
"BuildBridge","BuildBridge" (,1
"BuildBridge","BuildBridge" "DeconstructBridge",1
"Plugg","Plugg" "Dots,1
Helge,Helge E,1
"Numbers,"Numbers from,2
"Init","Init" (,2
"Init","Init" P1,2
com/articles/Mamoun/PlakotoBoardGameStrategy,com/articles/Mamoun/PlakotoBoardGameStrategy .,1
"AC9","AC9" },1
\"tuz,\"tuz .,1
impenetrable,impenetrable .,1
turning,turning back,1
turning,turning up,1
turning,turning the,4
1936",1936" ),1
"IsActivated","IsActivated" (,9
138-148,138-148 .,1
1935:,1935: 412-413,1
1935:,1935: 153-154,1
1935:,1935: 343-344,1
1935:,1935: 154-155,1
1935:,1935: 409-410,1
1935:,1935: 413-414,1
1935:,1935: 177,1
1935:,1935: 409-418,1
1935:,1935: 151-152,1
1935:,1935: 415-416,1
1802:,1802: 339,1
Paradise,Paradise --COMMA--,1
Paradise,Paradise at,1
Paradise,Paradise three,1
Khon,Khon (,1
Khon,Khon --COMMA--,3
"Mitsuo,"Mitsuo Yamamoto",1
CapOption:enemyHops,CapOption:enemyHops >,1
"RandomPlacement","RandomPlacement" (,1
"RandomPlacement","RandomPlacement" #1,1
"Wari","Wari" "Ouri",1
"Wari","Wari" (,1
"PreviousHole","PreviousHole" (,1
"PreviousHole","PreviousHole" ),2
"SurroundOnCorners","SurroundOnCorners" (,4
"SurroundOnCorners","SurroundOnCorners" ),6
"BearOffPieceIfNoPieceInHomeRow","BearOffPieceIfNoPieceInHomeRow" (,1
"BearOffPieceIfNoPieceInHomeRow","BearOffPieceIfNoPieceInHomeRow" ),8
Dutch-colonised,Dutch-colonised Indonesia,1
Lunda-Quioco,Lunda-Quioco people,1
"math/hand","math/hand" ),3
Play:choice,Play:choice >,1
"AC8","AC8" },1
whom,whom it,1
whom,whom the,1
whom,whom plays,1
Tiempos_ai",Tiempos_ai" ),1
"Ruleset/Wikipedia,"Ruleset/Wikipedia (,21
1932:,1932: 29-30,1
1932:,1932: 31,1
1932:,1932: 32,1
1932:,1932: 27-28,2
1932:,1932: 27,1
1932:,1932: 28,1
1932:,1932: 399-400,1
"Merimeueng-rimueng-do,"Merimeueng-rimueng-do is,1
"Pawn3d4","Pawn3d4" {,1
priority	,priority	 (,1
"Paddle","Paddle" Each,3
"Paddle","Paddle" 0,3
"Kapana,"Kapana Bona",1
"Kapana,"Kapana Bona,1
"Kapana,"Kapana Bona_ai",1
Cambodian,Cambodian men,1
Cambodian,Cambodian Chess,1
"board/hunt","board/hunt" ),64
"Ngrin","Ngrin" (,1
checker's,checker's straight,1
rounding,rounding down,1
Ngoa",Ngoa" (,1
Ngoa",Ngoa" },1
Jena,Jena --COMMA--,1
"Soro","Soro" },3
"LastCapturingPiece","LastCapturingPiece" (,1
"LastCapturingPiece","LastCapturingPiece" ),2
recreate,recreate a,3
"AC7","AC7" },1
Rebels,Rebels --COMMA--,3
Rebels,Rebels by,2
Rebels,Rebels .,3
Rebels,Rebels win,2
Rebels,Rebels may,1
"TopSites","TopSites" ),1
"TopSites","TopSites" (,1
\"sujikai\",\"sujikai\" --COMMA--,1
"GreatStandard2","GreatStandard2" coord:"R28",1
Milton,Milton Bradley,1
1933:,1933: 407-408,1
1933:,1933: 8-9,1
1933:,1933: 261-262,1
1933:,1933: 167,1
1933:,1933: 10-11,1
1933:,1933: 168,1
1933:,1933: 168–169,2
1933:,1933: 17-18,1
1933:,1933: 65-66,1
1933:,1933: 6-7,1
Ploh_ai",Ploh_ai" ),1
Scenario:buildingSetup,Scenario:buildingSetup >,1
"Pawn3d3","Pawn3d3" {,1
BoardDef,BoardDef >,1
"Brannumh","Brannumh" "Brannaib",1
Gaston",Gaston" <,1
Gaston",Gaston" },1
Boards,Boards for,2
Boards,Boards have,2
Boards,Boards range,1
Boards,Boards the,1
component:"Castle",component:"Castle" ),1
"Tokkadille","Tokkadille" (,1
graphics,graphics {,888
graphics,graphics (,3
graphics,graphics -,1
Orange",Orange" ),1
piece:"Submarine",piece:"Submarine" state:0,1
piece:"Submarine",piece:"Submarine" state:,1
"AC6","AC6" },1
"Untabulate","Untabulate" (,1
"Untabulate","Untabulate" 1,5
akṣas,akṣas (,2
Bambara,Bambara people,1
Bambara,Bambara --COMMA--,1
Belgium",Belgium" ),1
1930:,1930: 411-412",1
"GreatStandard1","GreatStandard1" coord:"S9",1
Byeong/Jol,Byeong/Jol (,1
Simultaneous,Simultaneous move,1
Simultaneous,Simultaneous ),2
diameters,diameters dividing,1
diameters,diameters .,1
diameters,diameters intersecting,1
Various,Various Indian,1
maxState:10,maxState:10 ),1
"StrongChariot","StrongChariot" Each,1
deduct,deduct 2,1
deduct,deduct one,1
Placements:,Placements: Sites,1
"Pawn3d2","Pawn3d2" (,1
"Pawn3d2","Pawn3d2" {,1
Yattah,Yattah (,1
Crossway,Crossway makes,1
checkmating,checkmating the,2
checkmating,checkmating player,1
connectivity:,connectivity: The,1
"AC5","AC5" },1
edgewise,edgewise connected,1
upside-down,upside-down rook,1
upside-down,upside-down bishop,1
upside-down,upside-down pawns,1
Silver,Silver player,1
Silver,Silver in,3
Silver,Silver General,8
Silver,Silver (,7
"Crossline","Crossline" (,1
coord:"AE1",coord:"AE1" ),1
"ThatPieceNeverMoved","ThatPieceNeverMoved" (,1
1931:,1931: 510-511,1
1931:,1931: 256-257,2
1931:,1931: 364-366,1
1931:,1931: 507,1
1931:,1931: 5036-507,1
1931:,1931: 505,1
1931:,1931: 503-505,1
1931:,1931: 505-506,1
1931:,1931: 506,1
1931:,1931: 508-510,1
Dual,Dual >,1
nol2i,nol2i .,3
nol2i,nol2i <,3
mountains,mountains instead,1
"Pawn3d1","Pawn3d1" (,1
"Pawn3d1","Pawn3d1" {,1
"Officer2","Officer2" coord:"G1",1
"BlindMonkey","BlindMonkey" Each,2
"BlindMonkey","BlindMonkey" P1,1
"BlindMonkey","BlindMonkey" P2,1
"Hyvn,"Hyvn aetter,2
"Hyvn,"Hyvn ætter,2
cnturies,cnturies CE,1
King\",King\" ),1
"NoLegalMoves","NoLegalMoves" (,1
"NoLegalMoves","NoLegalMoves" ),2
thickening,thickening them,1
layered,layered --COMMA--,1
"AC4","AC4" },1
random,random factor,1
random,random number,1
random,random >,1
"ScoreP1","ScoreP1" #1,2
"ScoreP1","ScoreP1" All,1
"ScoreP1","ScoreP1" ),1
"MotherCheckerP1Pinned","MotherCheckerP1Pinned" (,1
"MotherCheckerP1Pinned","MotherCheckerP1Pinned" ),1
"Sneakthrough_ai","Sneakthrough_ai" ),1
"Yavalade_ai","Yavalade_ai" ),1
"DemolishArtilleryMove","DemolishArtilleryMove" "DemolishBridgeWagonMove",2
"DemolishArtilleryMove","DemolishArtilleryMove" (,1
Squares",Squares" (,1
Squares",Squares" "Room,1
"Breakthru_ai","Breakthru_ai" ),1
Cram,Cram is,1
"Ryuo","Ryuo" Each,7
"Ryuo","Ryuo" P1,20
"Ryuo","Ryuo" P2,20
"Ryuo","Ryuo" strokeColour:,8
"Ryuo","Ryuo" P3,5
"Ryuo","Ryuo" P4,5
"Board/13,"Board/13 Sites",1
Farthir,Farthir (,1
"CountSpartanKings","CountSpartanKings" (,1
"CountSpartanKings","CountSpartanKings" ),1
"Fanorona-Tsivy,"Fanorona-Tsivy is,1
"DoubleValue","DoubleValue" ),3
"DoubleValue","DoubleValue" (,2
"EarthChariot","EarthChariot" Each,1
"Officer1","Officer1" coord:"A9",1
Although,Although the,1
kept,kept with,1
kept,kept in,1
rulesCommander,rulesCommander >,1
"ThrowStonetoEnemy","ThrowStonetoEnemy" (,1
"ThrowStonetoEnemy","ThrowStonetoEnemy" },1
"ScoreP2","ScoreP2" #1,2
"ScoreP2","ScoreP2" All,1
"ScoreP2","ScoreP2" ),1
Netting,Netting an,1
Netting,Netting can,1
"Tawula,"Tawula is,1
significantly,significantly increasing,1
friendly-stone,friendly-stone adjacencies,1
"Ruleset/Early,"Ruleset/Early New,3
promotion,promotion game,1
promotion,promotion of,1
promotion,promotion rules,2
promotion,promotion and,1
promotion,promotion --COMMA--,3
promotion,promotion line,1
promotion,promotion to,1
promotion,promotion assignments,1
promotion,promotion .,4
promotion,promotion //----------------------------------------,7
promotion,promotion take,3
promotion,promotion is,1
promotion,promotion allowed,2
promotion,promotion -,1
promotion,promotion takes,1
promotion,promotion visually,1
promotion,promotion moves,1
promotion,promotion values,1
promotion,promotion zone,2
promotion,promotion here,1
promotion,promotion area,1
promotion,promotion cells,1
promotion,promotion cell,3
Oued,Oued ),2
Oued,Oued --COMMA--,8
Oued,Oued Capture,1
very,very quickly,2
very,very similar,10
very,very popular,4
very,very old,1
very,very simple,2
very,very different,1
very,very commonly-played,1
very,very heavy,1
very,very advantageous,1
"Kakugyo","Kakugyo" "Ginsho",12
"Kakugyo","Kakugyo" Each,8
"Kakugyo","Kakugyo" P1,36
"Kakugyo","Kakugyo" P2,36
"Kakugyo","Kakugyo" P3,7
"Kakugyo","Kakugyo" P4,7
"AC2","AC2" },1
"Icosian","Icosian" (,1
Throughout,Throughout the,2
"Pam,"Pam Pait",1
"Pam,"Pam Pait,1
"Pam,"Pam Pait_ai",1
delayed,delayed promotion,2
False,False to:P1,26
False,False to:P2,25
False,False to:Next,12
False,False to:Mover,10
False,False ),10
False,False to:All,1
False,False to:#1,1
"ScoreP3","ScoreP3" #1,2
"ScoreP3","ScoreP3" All,1
"ScoreP3","ScoreP3" ),1
"Q10","Q10" "A12",1
"Q10","Q10" "Q8",2
"Q10","Q10" "T10",1
"Q10","Q10" "R12",1
coord:"D8",coord:"D8" ),39
coord:"D8",coord:"D8" state:1,7
coord:"D8",coord:"D8" rotation:4,1
coord:"D8",coord:"D8" value:,1
"Nsumbi","Nsumbi" (,1
"Move","Move" (,62
"Move","Move" ),51
"Move","Move" Team1,2
"Move","Move" Team2,2
"Move","Move" 1,1
"Move","Move" "TrackCCW",1
"Move","Move" "TrackCW",1
"Move","Move" "Shoot",1
"Move","Move" 4,1
"Move","Move" 2,1
Calculation,Calculation (,1
rightmost,rightmost point,7
rightmost,rightmost column,1
rightmost,rightmost hole,42
rightmost,rightmost and,1
rightmost,rightmost holes,4
rightmost,rightmost counter,1
rightmost,rightmost four,2
rightmost,rightmost three,1
rightmost,rightmost two,1
"Lasca,"Lasca was,1
drag,drag it,1
drag,drag the,1
Jeux,Jeux Académiques:,1
Jeux,Jeux --COMMA--,1
Jeux,Jeux de,1
"NextSiteFromDistTripleDice","NextSiteFromDistTripleDice" (,3
guessing,guessing player,4
guessing,guessing guesses,1
guessing,guessing game,1
Gutiya_ai",Gutiya_ai" ),1
"Véla,"Véla is,1
issue,issue .,1
issue,issue of,1
"Suggested,"Suggested Variants",2
"Suggested,"Suggested Variants/Schadler,2
"Suggested,"Suggested Variants/Locus,2
"Suggested,"Suggested Variants/Museum,1
"Suggested,"Suggested Variants/Falkener",1
"Suggested,"Suggested Variants/Kowalski,2
"Suggested,"Suggested Variants/Bell,2
"Suggested,"Suggested Variants/6x6,2
"Suggested,"Suggested Variants/6x7,2
"Suggested,"Suggested Variants/6x8,2
"Suggested,"Suggested Variants/7x8,2
"Suggested,"Suggested Variants/8x8,2
"Suggested,"Suggested Variants/8x9,2
"Suggested,"Suggested Variants/10x10,2
"Suggested,"Suggested Variants/11x16,2
"Suggested,"Suggested Variants/9x10,2
"Suggested,"Suggested Variants/11x12,2
"Suggested,"Suggested Variants/17x17,4
"Suggested,"Suggested Variants/17x18,2
"ArdRi,"ArdRi is,1
"FriendOrFortress","FriendOrFortress" (,1
lower,lower two,1
lower,lower side,1
lower,lower classes,1
lower,lower --COMMA--,1
lower,lower die,1
lower,lower value,3
lower,lower rank,2
lower,lower than,3
lower,lower index,1
lower,lower .,1
lower,lower levels,1
lower,lower ranking,1
metal,metal pieces,1
"AC1","AC1" },1
index,index lower,2
index,index //,4
index,index .,1
index,index 1,1
index,index (,2
index,index to,2
index,index of,1
index,index equal,1
30-31,30-31 .,1
Maa,Maa (,1
Maa,Maa --COMMA--,3
odd,odd .,3
odd,odd number,13
odd,odd hole,1
odd,odd (,1
odd,odd or,2
odd,odd --COMMA--,2
odd,odd sizes,1
odd,odd player,2
odd,odd score,1
odd,odd square,1
"ScoreP4","ScoreP4" #1,2
"ScoreP4","ScoreP4" All,1
"ScoreP4","ScoreP4" ),1
coord:"D7",coord:"D7" state:2,1
coord:"D7",coord:"D7" ),1
Titus",Titus" ),2
traditional,traditional Scottish,1
"IsExchangePossible","IsExchangePossible" (,1
"IsExchangePossible","IsExchangePossible" ),1
Mai,Mai (,1
Mai,Mai can,1
Mai,Mai wins,1
"Ruleset/Kile,"Ruleset/Kile (,3
"BonusOpponent","BonusOpponent" (,2
"BonusOpponent","BonusOpponent" >,2
30-35,30-35 and,1
"Q11","Q11" "Q12",1
Mao,Mao Naga,1
Zingg,Zingg 1935:,1
Man,Man (,1
continuing,continuing to,9
continuing,continuing in,6
continuing,continuing sowing,2
continuing,continuing with,1
continuing,continuing into,2
continuing,continuing from,1
continuing,continuing as,1
continuing,continuing until,5
continuing,continuing play,1
continuing,continuing direction,2
"Sohatara","Sohatara" (,1
"Sohatara","Sohatara" ),2
Map,Map between,1
Map,Map (,8
com/boardgame/16387/3d-tic-tac-toe\",com/boardgame/16387/3d-tic-tac-toe\" target=\"_blank\",1
wider,wider gaps,1
wider,wider than,1
wider,wider spaces,1
wider,wider variety,1
"Hex1","Hex1" >,2
"Hex1","Hex1" ),2
"Hex1","Hex1" (,1
"Hex1","Hex1" 0,1
of:,of: (,151
"Mefuvha_ai","Mefuvha_ai" ),1
May,May have,1
May,May move,8
positional,positional restrictions,1
positional,positional weaknesses,1
stack-size:,stack-size: (,1
"Board/Shogi","Board/Shogi" },1
coord:"Q23",coord:"Q23" state:1,2
Stelpur",Stelpur" "Chasing,1
Zaslavsky,Zaslavsky 1,1
"RookMovedBefore","RookMovedBefore" (,16
"Ruleset/Wagner,"Ruleset/Wagner (,3
Cree,Cree people,1
settlers,settlers to,1
"Kara_ai","Kara_ai" ),1
"Score,"Score Four",1
"Score,"Score Four,1
"Score,"Score Four_ai",1
"Score,"Score a,3
"Q12","Q12" "A14",1
"Q12","Q12" "O9",1
"CaptureRange","CaptureRange" ),1
"CaptureRange","CaptureRange" (,1
"LosePower","LosePower" (,1
"LosePower","LosePower" ),1
NE1,NE1 --COMMA--,3
"Boukerourou,"Boukerourou is,1
"Xiang1","Xiang1" {,3
"Xiang1","Xiang1" },1
oer,oer any,1
Nopfe",Nopfe" "Juego,1
"LastState","LastState" ),1
"LastState","LastState" -1,2
"LastState","LastState" (,2
NE7,NE7 --COMMA--,20
"Hoshi,"Hoshi is,1
"Hoshi,"Hoshi Sudoku,1
coord:"Q22",coord:"Q22" ),1
org/wiki/Rules_of_chess\",org/wiki/Rules_of_chess\" target=\"_blank\",1
"Bison","Bison" (,1
draw,draw .,30
draw,draw (,2
draw,draw lots,1
draw,draw occurs,1
draw,draw --COMMA--,1
draw,draw only,1
draw,draw it,1
draw,draw if,1
off,off the,57
off,off their,8
off,off all,41
off,off at,2
off,off .,29
off,off a,4
off,off --COMMA--,3
off,off any,2
off,off upon,2
off,off from,3
off,off of,4
off,off when,2
off,off by,2
off,off rule,4
off,off until,8
off,off and,2
off,off with,5
off,off on,1
off,off is,1
off,off unless,1
off,off one,1
off,off them,1
off,off !,1
off,off against,1
off,off to,2
off,off either,4
off,off due,2
off,off Diagonal,2
off,off connections,1
off,off an,1
"Omny,"Omny is,2
"InfantryMoves","InfantryMoves" //,1
"InfantryMoves","InfantryMoves" },1
"InfantryMoves","InfantryMoves" (,1
Steere's,Steere's Gyre,1
coord:"D9",coord:"D9" value:2,1
coord:"D9",coord:"D9" value:18,1
coord:"D9",coord:"D9" ),1
coord:"D9",coord:"D9" rotation:4,1
"Xiang2","Xiang2" {,3
"Xiang2","Xiang2" },1
"Ruleset/Complete,"Ruleset/Complete (,3
"Q13","Q13" "Q15",1
"Q13","Q13" },1
overlapping,overlapping rectangular,1
overlapping,overlapping the,1
overlapping,overlapping sudoku,1
overlapping,overlapping each,1
"TileGeneral","TileGeneral" Each,2
"TileGeneral","TileGeneral" P1,1
"TileGeneral","TileGeneral" P2,1
Arimaa,Arimaa was,1
29-30,29-30 spaces,1
29-30,29-30 .,3
Horses,Horses move,2
NEO,NEO Press,1
oral,oral tradition,1
"knotTriangle","knotTriangle" "Centre",1
"knotTriangle","knotTriangle" "Fortresses",1
Caribbean,Caribbean .,3
Caribbean,Caribbean and,2
Caribbean,Caribbean --COMMA--,1
"Kendall,"Kendall 5,7
"Kendall,"Kendall with,3
"Kendall,"Kendall special,1
"Kendall,"Kendall starting,3
"Kendall,"Kendall all,1
"Kendall,"Kendall 1979:,16
"Kendall,"Kendall 2007,1
29-31,29-31 .,1
Boat,Boat ),2
Boat,Boat -,1
Boat,Boat (,1
Boat,Boat Damage,1
Boat,Boat <,1
Boat,Boat units,1
1938:,1938: 71,1
1938:,1938: 169,1
1938:,1938: 166-168,1
1938:,1938: 168-169,1
1938:,1938: 168,1
1938:,1938: 121-122,1
1938:,1938: 283-284,1
"Peg,"Peg Solitaire",1
"Peg,"Peg Solitaire,1
"Peg,"Peg Solitaire_ai",1
1805:,1805: 173,1
1805:,1805: 173-174,1
1805:,1805: 172,1
1805:,1805: 174-175,1
Probably,Probably similar,1
"Scoring,"Scoring Option:,4
"Scoring,"Scoring Variants",1
17-20,17-20 .,1
"SiteHyenaToMove","SiteHyenaToMove" (,1
"SiteHyenaToMove","SiteHyenaToMove" ),2
Ngoni,Ngoni people,1
"OpeningCounselor","OpeningCounselor" (,1
Ottoman,Ottoman Empire,1
ruling,ruling classes,1
Solitaire_ai",Solitaire_ai" ),1
"Q14","Q14" "A16",1
"Q14","Q14" "S14",1
claim,claim the,1
claim,claim may,1
claim,claim (,6
220-227,220-227 .,1
"HorseMan","HorseMan" Each,1
Rooa:,Rooa: eight,1
"Uturu,"Uturu Uturu,2
"Ciri,"Ciri Amber",1
"Ciri,"Ciri Amber,2
"Ciri,"Ciri Amber_ai",1
1939:,1939: 141-142,1
1939:,1939: 141,1
1939:,1939: 133-141",1
1939:,1939: 79-80,1
1939:,1939: 12-13,1
1939:,1939: 258,1
1939:,1939: 257-258,1
1939:,1939: 31-32,1
"UrPiece2","UrPiece2" (,2
"Hex2","Hex2" >,2
"Hex2","Hex2" ),2
"Hex2","Hex2" (,2
Enterprises",Enterprises" ),1
player1_arg,player1_arg >,6
lance,lance and,1
"OldKite","OldKite" Each,2
"OldKite","OldKite" P1,1
"OldKite","OldKite" P2,1
"MarkerPlacementAroundBull","MarkerPlacementAroundBull" ),1
"MarkerPlacementAroundBull","MarkerPlacementAroundBull" (,1
choses,choses a,3
"Grande,"Grande Acedrex",1
"Grande,"Grande Acedrex_ai",1
"Q15","Q15" },1
"Q15","Q15" "R17",1
chosen,chosen must,1
chosen,chosen direction,2
chosen,chosen .,3
chosen,chosen on,1
chosen,chosen for,1
chosen,chosen from,1
chosen,chosen by,2
chosen,chosen location,1
chosen,chosen the,1
chosen,chosen to,1
chosen,chosen junction,1
amazon,amazon moves,1
amazon,amazon or,1
amazon,amazon can,1
amazon,amazon but,1
amazon,amazon .,1
"Variant/Alternate,"Variant/Alternate Opening,3
"Shah_ai","Shah_ai" ),1
Mel,Mel (,3
Mel,Mel is,1
Men,Men do,1
Men,Men typically,1
"RomanGoal1","RomanGoal1" P1,1
"UrPiece1","UrPiece1" (,2
tablets,tablets which,1
tablets,tablets .,1
tablets,tablets (,1
org/wiki/Hasami_shogi\",org/wiki/Hasami_shogi\" target=\"_blank\",1
Met,Met (,1
Met,Met .,1
Met,Met and,1
Met,Met --COMMA--,2
1225BCE,1225BCE .,1
"Outer","Outer" P1,16
"Outer","Outer" P2,16
"Outer","Outer" ),30
Dieter,Dieter Stein,1
implemented:,implemented: No,1
implemented:,implemented: First,1
"Gavalata,"Gavalata is,1
code,code pegs,1
code,code peg,2
"Mover,"Mover Bonus,2
"Q16","Q16" "A17",1
//-----------------------------------------------,//----------------------------------------------- //,7
"CorrespondingHolesHaveSeeds","CorrespondingHolesHaveSeeds" (,1
"CorrespondingHolesHaveSeeds","CorrespondingHolesHaveSeeds" ),1
Cyningstan,Cyningstan ruleset,2
Includes,Includes the,1
Valley_ai",Valley_ai" ),1
positioned,positioned as,1
positioned,positioned in,1
positioned,positioned on,2
positioned,positioned --COMMA--,1
positioned,positioned diagonally,1
playground,playground --COMMA--,1
"Owasokotz","Owasokotz" (,1
unofficial,unofficial --COMMA--,1
17-16,17-16 .,1
"Centre","Centre" (,4
"Centre","Centre" ),14
"Centre","Centre" 96,1
"Centre","Centre" P1,1
"Centre","Centre" P2,1
"Centre","Centre" 12,1
17-18,17-18 .,1
Ruleset:piece,Ruleset:piece >,1
1937:,1937: 1-36,1
1937:,1937: 30,1
Mode,Mode (,3
Mode,Mode --COMMA--,1
428-429,428-429 .,1
"Q17","Q17" },1
Lucas,Lucas with,1
Lucas,Lucas --COMMA--,1
